subscription_id,user_id,subscription_date,subscription_cancel_date
4889,6031,2018-01-18,
4890,6032,2014-05-04,
4891,6033,2022-03-02,
4892,6034,2024-10-13,2024-12-23
4893,6035,2023-04-11,2023-07-15
4894,6035,2023-08-08,2024-12-21
4895,6035,2024-12-22,2024-12-24
4896,6037,2020-03-22,2023-08-14
4897,6037,2024-07-17,
4898,6038,2023-08-08,2024-10-04
4899,6038,2024-11-19,2024-12-06
4900,6038,2024-12-20,
4901,6041,2019-12-02,2024-08-31
4902,6042,2016-09-29,2023-03-18
4903,6042,2024-08-05,
4904,6044,2023-09-10,
4905,6045,2014-12-23,2019-06-24
4906,6046,2023-06-25,2024-03-18
4907,6047,2022-02-17,
4908,6048,2019-07-30,2020-05-12
4909,6048,2023-06-27,
4910,6049,2014-11-03,2020-07-25
4911,6051,2021-12-11,
4912,6053,2023-07-17,2024-04-14
4913,6054,2010-02-15,
4914,6055,2021-03-27,2021-08-19
4915,6056,2023-11-07,
4916,6057,2019-01-03,
4917,6058,2018-08-26,2020-02-29
4918,6060,2019-03-09,2020-02-02
4919,6061,2024-08-24,
4920,6062,2019-09-01,
4921,6063,2021-08-03,2021-08-04
4922,6064,2022-05-07,2024-01-28
4923,6066,2020-08-07,2023-05-18
4924,6066,2023-10-27,
4925,6068,2023-07-18,2024-01-14
4926,6069,2018-12-02,
4927,6070,2018-06-13,
4928,6072,2024-08-22,2024-11-09
4929,6073,2022-06-17,2022-12-19
4930,6074,2017-01-16,2020-03-27
4931,6076,2017-05-17,
4932,6079,2016-06-20,2022-08-07
4933,6079,2023-08-07,2023-09-13
4934,6080,2024-03-10,2024-10-30
4935,6081,2024-05-22,2024-12-01
4936,6082,2022-10-31,
4937,6083,2024-11-07,2024-11-21
4938,6085,2022-12-10,2024-09-10
4939,6087,2023-02-03,
4940,6088,2020-01-18,
4941,6090,2021-01-04,
4942,6092,2011-03-06,
4943,6093,2021-05-20,
4944,6096,2024-09-19,
4945,6097,2022-06-25,
4946,6098,2024-05-20,2024-08-03
4947,6100,2024-12-20,
4948,6102,2013-01-08,2020-06-09
4949,6103,2023-05-11,2023-09-10
4950,6105,2023-10-25,
4951,6108,2017-02-07,
4952,6109,2020-10-20,2021-06-14
4953,6110,2024-05-16,
4954,6112,2020-09-18,
4955,6113,2022-03-28,2024-08-02
4956,6115,2016-11-15,
4957,6117,2024-02-10,
4958,6120,2017-08-11,2022-07-04
4959,6121,2018-01-26,
4960,6122,2023-04-18,
4961,6123,2020-04-05,2024-09-26
4962,6124,2019-09-10,
4963,6125,2024-12-15,
4964,6127,2015-12-29,2017-03-10
4965,6128,2023-11-13,2024-05-06
4966,6129,2024-01-13,
4967,6130,2022-12-12,
4968,6131,2014-04-22,2015-11-15
4969,6132,2020-10-22,2021-06-22
4970,6134,2024-11-26,2024-12-04
4971,6137,2024-01-11,
4972,6138,2023-10-23,
4973,6139,2024-09-26,2024-11-26
4974,6143,2022-12-08,
4975,6144,2024-11-28,2024-12-16
4976,6144,2024-12-25,2024-12-26
4977,6144,2024-12-28,2024-12-29
4978,6145,2021-02-08,2023-10-06
4979,6147,2021-10-15,2022-11-23
4980,6147,2023-05-29,
4981,6151,2017-08-26,2024-05-18
4982,6152,2021-12-15,
4983,6154,2024-08-02,
4984,6155,2018-11-28,
4985,6156,2022-06-01,2024-05-05
4986,6157,2022-02-01,
4987,6158,2023-03-01,
4988,6159,2015-03-26,2024-10-11
4989,6160,2023-04-01,2024-08-28
4990,6160,2024-10-08,2024-11-18
4991,6163,2024-10-07,
4992,6164,2024-02-09,
4993,6166,2016-07-26,
4994,6169,2019-07-30,2023-09-02
4995,6170,2023-08-24,2023-08-24
4996,6173,2021-07-26,2023-11-12
4997,6173,2024-12-19,
4998,6174,2023-11-26,2023-12-23
4999,6174,2024-09-04,2024-11-25
5000,6176,2023-03-02,2024-11-03
5001,6177,2020-09-13,2021-05-29
5002,6177,2023-01-27,2024-09-04
5003,6177,2024-11-08,2024-12-22
5004,6178,2023-01-25,2024-04-26
5005,6178,2024-10-23,
5006,6180,2023-08-03,2024-10-11
5007,6181,2024-02-08,2024-08-26
5008,6182,2020-11-25,
5009,6183,2022-05-25,
5010,6184,2020-05-06,2020-06-05
5011,6185,2022-11-20,2024-08-09
5012,6186,2019-05-29,
5013,6187,2024-07-27,2024-11-22
5014,6187,2024-12-23,
5015,6188,2012-11-05,
5016,6189,2024-04-19,2024-10-25
5017,6190,2024-11-17,2024-11-26
5018,6192,2023-05-23,2024-11-08
5019,6193,2017-02-23,2021-03-22
5020,6195,2017-01-17,2024-12-30
5021,6196,2016-04-27,
5022,6197,2024-01-01,2024-08-10
5023,6198,2020-07-11,
5024,6199,2015-08-01,
5025,6200,2018-01-23,
5026,6201,2017-08-05,2023-08-21
5027,6202,2015-10-20,
5028,6203,2018-05-16,2018-09-26
5029,6203,2024-01-06,2024-02-14
5030,6204,2020-10-07,
5031,6206,2024-12-21,
5032,6208,2021-10-01,2024-12-28
5033,6211,2023-09-12,
5034,6214,2021-07-14,2024-10-09
5035,6214,2024-12-24,2024-12-24
5036,6214,2024-12-29,2024-12-29
5037,6218,2023-02-19,2023-03-31
5038,6219,2024-06-12,2024-10-13
5039,6221,2021-07-27,2023-01-06
5040,6221,2023-01-10,2023-02-22
5041,6223,2018-08-03,2018-09-05
5042,6225,2022-12-18,
5043,6226,2024-10-11,
5044,6228,2024-07-28,2024-08-18
5045,6230,2017-06-18,
5046,6231,2022-03-13,2023-10-18
5047,6232,2024-02-12,2024-07-27
5048,6232,2024-10-18,2024-12-21
5049,6233,2023-10-10,2024-09-11
5050,6234,2013-04-18,2014-06-26
5051,6235,2018-03-04,2019-03-12
5052,6236,2024-08-22,
5053,6237,2024-12-30,2024-12-31
5054,6239,2020-08-24,
5055,6243,2021-02-15,2024-06-13
5056,6245,2021-12-18,
5057,6246,2024-06-01,2024-09-29
5058,6248,2021-11-12,
5059,6251,2023-02-25,
5060,6252,2019-01-17,
5061,6253,2024-09-02,
5062,6254,2018-05-31,
5063,6255,2021-09-27,2022-10-22
5064,6255,2024-11-11,
5065,6256,2013-10-04,2023-05-08
5066,6257,2023-07-04,
5067,6259,2017-08-27,
5068,6261,2021-09-07,2021-12-14
5069,6261,2022-11-22,
5070,6262,2024-06-03,
5071,6263,2018-03-22,
5072,6264,2024-08-02,
5073,6265,2023-11-03,
5074,6266,2013-03-30,
5075,6268,2024-02-22,2024-03-27
5076,6268,2024-09-27,
5077,6269,2024-04-21,2024-12-03
5078,6269,2024-12-10,2024-12-11
5079,6270,2014-10-04,
5080,6271,2021-09-12,2024-10-10
5081,6271,2024-12-18,
5082,6275,2012-02-09,
5083,6276,2019-12-20,
5084,6277,2020-12-16,2021-01-17
5085,6278,2017-02-11,2019-11-30
5086,6278,2022-09-06,2022-09-30
5087,6279,2024-06-17,
5088,6280,2019-11-30,
5089,6281,2024-01-06,
5090,6283,2022-02-12,2024-01-21
5091,6285,2020-02-10,2021-05-25
5092,6285,2022-12-13,2023-04-20
5093,6286,2019-05-10,2023-01-11
5094,6287,2016-09-17,2022-11-30
5095,6288,2022-10-15,2024-02-24
5096,6289,2024-04-11,
5097,6290,2021-10-03,2022-03-11
5098,6292,2021-01-21,2021-06-28
5099,6293,2019-02-18,2020-04-10
5100,6293,2020-09-04,2021-10-17
5101,6295,2018-03-23,2023-07-03
5102,6295,2024-12-29,2024-12-29
5103,6301,2024-08-18,
5104,6303,2017-12-26,2022-09-15
5105,6304,2013-08-29,2023-02-05
5106,6304,2023-10-31,2023-11-03
5107,6305,2022-11-05,
5108,6306,2022-07-08,2023-07-27
5109,6306,2023-12-02,2024-07-25
5110,6308,2019-10-26,
5111,6309,2024-08-04,2024-08-14
5112,6311,2022-01-28,2024-04-19
5113,6311,2024-06-16,2024-10-08
5114,6314,2016-04-06,
5115,6315,2018-02-19,2020-08-22
5116,6316,2024-04-28,2024-09-22
5117,6316,2024-10-20,
5118,6317,2020-03-04,2022-04-13
5119,6319,2024-05-26,2024-08-29
5120,6319,2024-09-30,
5121,6320,2023-03-23,2024-01-07
5122,6322,2021-08-06,
5123,6323,2024-06-09,2024-10-01
5124,6323,2024-12-02,2024-12-03
5125,6324,2022-03-06,
5126,6325,2023-12-04,2024-03-19
5127,6326,2023-11-20,2024-02-28
5128,6326,2024-06-05,
5129,6327,2024-12-26,
5130,6328,2015-10-18,2017-02-12
5131,6328,2022-12-18,2023-11-01
5132,6330,2016-08-06,2024-02-28
5133,6330,2024-07-31,
5134,6331,2024-05-31,2024-10-04
5135,6332,2023-09-12,2024-06-22
5136,6332,2024-06-28,2024-09-27
5137,6332,2024-12-08,
5138,6333,2015-12-05,2017-09-06
5139,6333,2022-06-16,2024-05-07
5140,6333,2024-08-14,2024-09-19
5141,6334,2018-04-12,2021-04-27
5142,6334,2024-02-05,2024-02-27
5143,6336,2024-07-14,
5144,6337,2024-09-01,
5145,6338,2024-06-29,
5146,6342,2022-08-18,
5147,6343,2020-12-31,
5148,6344,2021-04-03,2021-10-22
5149,6345,2022-05-18,2022-09-02
5150,6346,2018-10-02,
5151,6347,2019-10-30,
5152,6349,2017-12-06,
5153,6350,2022-01-12,
5154,6351,2011-08-11,2017-05-11
5155,6352,2021-08-06,
5156,6354,2022-10-13,
5157,6357,2016-12-09,2018-11-21
5158,6359,2024-11-08,
5159,6360,2024-01-17,2024-02-16
5160,6360,2024-10-03,
5161,6361,2020-11-19,
5162,6362,2019-08-09,2023-10-31
5163,6362,2023-11-04,2024-11-29
5164,6363,2022-04-24,
5165,6364,2022-06-22,2023-08-16
5166,6365,2020-07-05,
5167,6366,2013-09-28,2018-09-09
5168,6367,2021-12-17,
5169,6369,2015-05-08,
5170,6370,2021-11-07,
5171,6371,2016-09-24,2020-04-10
5172,6372,2019-05-22,
5173,6376,2020-02-15,
5174,6377,2018-03-12,2023-01-04
5175,6379,2021-04-05,
5176,6380,2024-09-26,
5177,6382,2018-06-08,
5178,6383,2012-04-02,
5179,6384,2015-11-24,
5180,6387,2024-09-09,2024-10-29
5181,6388,2018-12-11,2022-12-31
5182,6389,2024-07-14,
5183,6390,2024-11-17,2024-12-05
5184,6390,2024-12-15,2024-12-22
5185,6394,2022-01-20,2022-03-17
5186,6395,2018-04-16,2021-02-23
5187,6396,2017-02-02,2019-10-13
5188,6397,2024-09-30,
5189,6398,2011-07-29,
5190,6399,2021-02-15,2023-05-11
5191,6400,2023-09-25,
5192,6401,2024-02-11,2024-11-05
5193,6402,2024-04-23,2024-11-01
5194,6402,2024-12-11,
5195,6403,2023-09-01,2024-01-24
5196,6405,2023-12-24,
5197,6407,2023-04-17,
5198,6408,2022-12-07,
5199,6411,2023-10-05,
5200,6413,2020-07-27,2024-06-01
5201,6414,2024-05-21,2024-12-14
5202,6415,2024-11-07,2024-11-30
5203,6417,2022-05-20,2024-02-17
5204,6417,2024-08-12,
5205,6418,2024-03-05,2024-04-11
5206,6420,2014-03-06,2016-12-20
5207,6420,2020-02-09,
5208,6421,2024-04-14,
5209,6423,2019-12-21,
5210,6424,2021-05-13,2021-09-19
5211,6425,2022-01-15,
5212,6426,2024-06-06,2024-07-27
5213,6427,2024-10-23,2024-12-31
5214,6428,2023-12-05,2024-05-28
5215,6429,2024-03-31,2024-07-29
5216,6430,2014-06-19,2016-04-06
5217,6431,2022-01-02,2023-03-27
5218,6432,2016-12-31,2022-11-22
5219,6432,2023-07-12,2024-12-31
5220,6432,2024-12-31,
5221,6433,2023-01-24,2024-05-30
5222,6436,2022-04-10,2024-01-02
5223,6438,2020-10-23,
5224,6440,2022-10-27,
5225,6441,2023-05-20,
5226,6442,2020-03-27,2023-07-07
5227,6444,2020-12-26,
5228,6445,2014-02-10,
5229,6447,2013-11-16,2021-08-15
5230,6448,2019-10-20,
5231,6449,2018-01-30,
5232,6450,2017-04-06,
5233,6451,2019-06-28,
5234,6452,2022-10-19,2023-09-21
5235,6455,2021-05-18,
5236,6456,2019-10-25,
5237,6457,2022-11-09,
5238,6458,2020-02-14,
5239,6460,2022-11-27,
5240,6461,2020-05-28,2021-11-05
5241,6463,2020-06-24,2021-07-20
5242,6463,2023-10-19,2024-09-09
5243,6463,2024-12-17,2024-12-17
5244,6464,2024-03-27,
5245,6465,2017-10-10,2021-11-15
5246,6469,2023-01-10,2023-12-25
5247,6471,2024-12-24,
5248,6472,2017-09-01,
5249,6474,2019-12-18,2023-03-03
5250,6474,2024-03-08,
5251,6475,2015-02-07,2017-08-10
5252,6477,2024-08-31,
5253,6478,2024-07-19,
5254,6480,2022-08-11,
5255,6481,2020-11-06,2024-09-29
5256,6481,2024-11-09,
5257,6483,2024-02-23,2024-10-21
5258,6484,2013-11-26,
5259,6487,2018-03-18,
5260,6488,2024-06-12,
5261,6491,2022-05-09,2023-01-14
5262,6492,2021-04-09,
5263,6494,2017-03-01,2021-03-16
5264,6495,2020-10-01,
5265,6498,2011-12-30,
5266,6500,2022-10-25,
5267,6502,2023-03-15,2023-11-08
5268,6504,2024-05-03,
5269,6505,2022-11-04,
5270,6506,2024-10-23,2024-12-27
5271,6508,2023-07-14,2023-10-02
5272,6510,2022-06-15,2024-09-06
5273,6511,2024-11-15,
5274,6512,2022-09-30,2023-05-01
5275,6513,2015-03-12,
5276,6514,2022-03-28,2022-05-08
5277,6514,2024-05-21,
5278,6515,2023-03-20,
5279,6521,2013-10-17,
5280,6522,2021-02-04,2024-11-01
5281,6523,2024-11-25,2024-12-18
5282,6523,2024-12-31,2024-12-31
5283,6524,2011-11-04,2012-10-11
5284,6525,2020-02-08,
5285,6526,2020-10-06,
5286,6528,2022-10-11,2023-05-13
5287,6530,2020-12-22,2021-07-02
5288,6531,2022-07-22,2023-04-23
5289,6532,2015-07-19,
5290,6533,2017-12-30,
5291,6534,2023-08-25,2024-07-15
5292,6537,2021-04-03,
5293,6539,2024-07-27,
5294,6541,2013-06-30,2013-07-30
5295,6541,2024-06-16,
5296,6542,2023-05-15,2024-07-12
5297,6543,2016-04-18,2019-06-18
5298,6544,2015-07-19,2021-04-19
5299,6546,2023-12-04,
5300,6547,2024-12-12,
5301,6548,2015-08-19,2019-11-09
5302,6548,2024-10-22,
5303,6549,2016-07-22,
5304,6552,2021-09-19,2024-05-14
5305,6552,2024-05-23,
5306,6553,2024-02-10,2024-06-04
5307,6553,2024-07-19,
5308,6556,2017-06-28,
5309,6557,2018-09-05,
5310,6558,2022-03-27,2022-06-01
5311,6560,2022-04-05,
5312,6561,2020-07-01,2022-02-20
5313,6561,2024-07-12,2024-09-24
5314,6562,2021-08-30,
5315,6563,2022-05-25,
5316,6564,2023-09-16,
5317,6566,2023-06-27,2023-11-21
5318,6567,2024-03-22,
5319,6568,2021-02-11,2024-07-24
5320,6568,2024-07-31,2024-09-20
5321,6569,2024-09-23,
5322,6571,2018-12-16,2023-05-08
5323,6573,2023-11-12,
5324,6574,2024-02-07,2024-11-03
5325,6576,2016-11-23,2021-01-28
5326,6578,2018-12-07,
5327,6580,2021-03-18,
5328,6582,2022-04-08,
5329,6583,2019-02-05,
5330,6584,2024-10-26,
5331,6585,2024-08-12,2024-09-22
5332,6586,2024-07-03,
5333,6587,2024-08-31,2024-10-04
5334,6591,2024-12-08,
5335,6592,2016-12-14,
5336,6594,2020-08-29,2022-01-25
5337,6596,2023-02-11,
5338,6597,2024-12-10,2024-12-23
5339,6597,2024-12-29,2024-12-30
5340,6598,2020-09-11,2022-05-19
5341,6598,2022-12-31,2023-01-06
5342,6598,2024-01-04,2024-06-26
5343,6600,2018-07-03,2019-03-04
5344,6601,2024-12-30,
5345,6602,2022-10-11,
5346,6603,2023-05-30,
5347,6604,2024-08-24,2024-11-30
5348,6607,2023-08-13,2023-08-15
5349,6608,2023-07-26,
5350,6609,2016-11-08,
5351,6610,2024-12-25,2024-12-25
5352,6613,2014-08-28,2020-07-02
5353,6614,2021-04-01,2024-05-08
5354,6616,2023-02-18,
5355,6619,2024-10-11,
5356,6622,2012-04-13,
5357,6623,2021-01-09,2023-08-03
5358,6624,2023-07-05,
5359,6625,2018-12-03,2019-01-07
5360,6625,2019-05-15,2022-11-04
5361,6626,2015-09-14,2021-07-17
5362,6627,2023-04-19,2023-07-25
5363,6628,2020-04-22,
5364,6629,2023-05-01,2023-06-18
5365,6631,2023-12-04,2024-04-08
5366,6631,2024-12-29,
5367,6632,2020-10-25,2021-04-19
5368,6633,2023-12-09,
5369,6635,2014-10-15,
5370,6636,2021-09-15,
5371,6643,2024-11-05,2024-11-27
5372,6644,2020-10-17,
5373,6647,2019-01-06,
5374,6648,2021-05-31,2022-07-09
5375,6650,2023-05-13,2024-06-20
5376,6652,2023-03-04,2023-10-06
5377,6654,2022-04-30,
5378,6656,2018-05-31,2022-05-11
5379,6656,2023-07-09,
5380,6657,2015-07-21,2023-10-03
5381,6657,2024-04-12,2024-07-01
5382,6658,2023-11-17,
5383,6659,2020-10-08,
5384,6660,2018-05-03,2020-10-14
5385,6660,2021-01-16,2024-11-07
5386,6660,2024-11-08,2024-11-28
5387,6661,2018-01-20,
5388,6662,2020-10-10,2022-11-27
5389,6662,2024-07-20,2024-10-01
5390,6663,2014-09-25,2018-04-05
5391,6664,2021-04-13,2022-05-17
5392,6664,2022-07-22,
5393,6666,2023-03-16,2024-08-24
5394,6667,2020-04-16,
5395,6669,2023-02-13,2023-08-01
5396,6670,2021-11-16,2024-01-11
5397,6670,2024-11-11,2024-11-14
5398,6672,2024-02-15,2024-11-27
5399,6673,2024-11-23,2024-12-30
5400,6674,2022-07-12,2022-10-16
5401,6674,2024-09-22,2024-11-13
5402,6674,2024-12-04,
5403,6675,2016-10-10,2019-01-06
5404,6676,2023-09-24,
5405,6677,2024-05-12,2024-11-26
5406,6678,2017-10-20,
5407,6679,2021-05-10,2023-01-15
5408,6681,2021-03-02,
5409,6682,2018-04-17,2024-08-06
5410,6685,2015-11-11,2017-05-02
5411,6689,2020-04-05,2022-02-10
5412,6695,2024-03-26,
5413,6696,2020-08-22,2021-12-15
5414,6697,2022-11-02,
5415,6698,2018-07-24,
5416,6699,2020-02-15,2024-10-22
5417,6700,2024-06-28,2024-10-06
5418,6700,2024-11-20,2024-12-12
5419,6701,2022-03-11,
5420,6702,2024-01-22,
5421,6703,2018-12-05,2020-03-13
5422,6704,2023-12-08,
5423,6705,2024-01-29,
5424,6707,2021-09-08,
5425,6709,2024-11-03,
5426,6710,2020-04-21,
5427,6711,2024-11-26,2024-12-06
5428,6713,2022-02-20,2022-10-14
5429,6715,2012-07-14,2014-04-10
5430,6715,2020-01-05,
5431,6716,2019-10-20,2020-03-15
5432,6717,2023-09-10,
5433,6718,2023-09-26,2024-03-07
5434,6720,2020-02-04,2022-12-10
5435,6724,2016-02-26,
5436,6725,2021-02-22,
5437,6726,2024-01-25,
5438,6727,2017-09-01,
5439,6728,2024-05-08,2024-07-14
5440,6729,2024-02-06,2024-08-04
5441,6730,2023-09-13,2024-09-13
5442,6731,2019-11-04,2020-08-08
5443,6732,2020-01-18,
5444,6733,2023-02-21,2023-04-10
5445,6734,2013-12-06,2020-11-16
5446,6734,2024-08-08,2024-09-02
5447,6735,2022-05-21,2024-08-24
5448,6737,2023-09-24,2024-04-27
5449,6738,2023-07-14,
5450,6740,2024-10-02,
5451,6742,2024-08-18,
5452,6743,2021-07-06,
5453,6745,2022-09-21,
5454,6746,2023-03-29,
5455,6747,2018-10-29,2022-12-20
5456,6748,2019-11-09,
5457,6749,2024-08-07,2024-09-20
5458,6750,2018-03-07,2021-05-09
5459,6754,2019-07-26,
5460,6755,2013-03-16,
5461,6756,2022-04-25,
5462,6758,2022-06-06,
5463,6759,2021-08-29,
5464,6760,2022-07-11,2024-12-16
5465,6760,2024-12-18,
5466,6761,2017-12-17,2022-08-12
5467,6763,2016-08-20,2023-03-19
5468,6765,2016-07-24,2024-05-22
5469,6766,2022-11-11,
5470,6767,2021-09-03,2022-06-19
5471,6770,2015-08-26,2019-05-19
5472,6771,2021-08-20,2022-12-09
5473,6773,2020-10-15,
5474,6775,2023-06-25,2023-10-22
5475,6776,2022-04-10,
5476,6777,2013-03-04,2022-11-06
5477,6779,2021-08-17,
5478,6781,2016-02-14,
5479,6782,2019-10-09,
5480,6783,2018-01-28,
5481,6785,2012-12-15,2018-08-08
5482,6786,2018-05-05,
5483,6788,2014-08-23,
5484,6790,2020-02-21,2020-05-05
5485,6792,2020-06-10,
5486,6794,2022-05-06,2024-06-09
5487,6794,2024-09-26,2024-12-31
5488,6795,2023-07-25,
5489,6796,2024-12-06,2024-12-09
5490,6796,2024-12-11,2024-12-21
5491,6797,2023-02-06,2023-08-02
5492,6798,2024-04-02,
5493,6799,2019-12-27,2022-02-26
5494,6800,2023-06-01,2024-01-03
5495,6800,2024-04-10,2024-05-12
5496,6801,2024-06-25,2024-10-28
5497,6802,2016-03-25,
5498,6803,2014-09-10,2015-03-28
5499,6804,2018-01-19,2023-12-07
5500,6805,2017-11-18,
5501,6806,2018-03-06,
5502,6808,2014-06-21,2017-05-19
5503,6809,2017-05-05,2022-01-13
5504,6809,2024-04-01,
5505,6810,2023-07-04,2024-03-15
5506,6810,2024-12-20,2024-12-26
5507,6813,2020-12-21,
5508,6814,2023-02-15,
5509,6815,2022-04-15,2022-12-01
5510,6816,2019-08-08,2020-06-05
5511,6817,2024-07-06,2024-12-27
5512,6818,2020-01-31,
5513,6819,2024-01-15,
5514,6820,2022-12-25,
5515,6822,2022-02-02,2022-07-04
5516,6823,2020-03-25,2021-04-07
5517,6823,2023-12-17,2024-04-11
5518,6823,2024-09-18,2024-10-14
5519,6824,2023-09-16,2024-03-22
5520,6825,2018-05-20,2023-10-31
5521,6825,2023-11-17,
5522,6826,2023-08-28,2023-10-26
5523,6826,2024-03-31,2024-12-31
5524,6828,2024-03-11,2024-03-24
5525,6829,2024-02-27,2024-03-08
5526,6829,2024-06-24,
5527,6831,2024-11-18,2024-12-12
5528,6831,2024-12-30,
5529,6832,2017-09-12,
5530,6833,2022-04-16,2024-12-02
5531,6834,2021-02-07,2022-09-07
5532,6836,2018-01-09,2024-01-24
5533,6837,2023-08-05,
5534,6838,2020-06-27,2024-08-11
5535,6838,2024-10-12,
5536,6839,2018-06-05,2020-08-09
5537,6840,2020-10-23,
5538,6841,2024-08-07,2024-09-21
5539,6844,2021-05-20,2022-01-09
5540,6845,2022-09-28,
5541,6847,2012-09-23,2018-03-07
5542,6848,2022-11-07,
5543,6849,2024-04-05,
5544,6851,2018-11-22,2024-09-29
5545,6851,2024-10-11,2024-11-08
5546,6852,2024-05-10,2024-05-23
5547,6853,2024-03-11,2024-07-25
5548,6854,2015-08-07,2024-07-24
5549,6854,2024-11-13,
5550,6855,2021-02-03,
5551,6856,2024-01-15,2024-11-20
5552,6857,2024-11-15,
5553,6858,2016-09-11,2022-11-23
5554,6858,2023-09-27,2024-08-27
5555,6859,2023-11-10,
5556,6860,2024-08-03,2024-10-01
5557,6860,2024-12-10,
5558,6861,2021-07-28,2023-04-14
5559,6863,2022-05-01,
5560,6865,2021-06-14,
5561,6866,2022-11-26,2024-03-09
5562,6867,2016-01-02,2020-04-26
5563,6870,2017-05-22,2023-10-21
5564,6870,2024-02-16,2024-10-31
5565,6871,2021-12-01,2024-01-19
5566,6871,2024-02-19,2024-05-24
5567,6871,2024-07-15,2024-10-14
5568,6873,2024-02-09,
5569,6875,2024-08-07,
5570,6876,2014-11-21,
5571,6877,2023-12-21,2024-08-14
5572,6878,2016-10-01,
5573,6879,2016-12-02,2022-07-15
5574,6880,2024-08-25,
5575,6881,2015-04-04,
5576,6883,2024-07-17,2024-12-10
5577,6884,2024-05-23,
5578,6885,2023-10-16,2024-05-13
5579,6887,2016-03-21,2022-11-02
5580,6888,2023-12-21,
5581,6889,2024-08-20,
5582,6890,2023-10-13,2024-09-21
5583,6892,2022-05-17,
5584,6893,2023-03-08,
5585,6894,2023-06-10,
5586,6895,2024-08-16,2024-11-24
5587,6895,2024-12-12,
5588,6896,2022-02-22,2022-09-10
5589,6897,2023-12-26,2024-01-06
5590,6897,2024-07-13,
5591,6898,2024-11-04,2024-12-16
5592,6898,2024-12-25,
5593,6900,2022-02-21,
5594,6901,2020-09-02,
5595,6902,2024-06-16,2024-12-16
5596,6902,2024-12-21,2024-12-26
5597,6904,2022-06-28,2024-06-21
5598,6905,2022-10-07,
5599,6906,2022-12-10,
5600,6907,2015-12-22,
5601,6908,2024-07-24,2024-09-29
5602,6911,2022-11-14,
5603,6912,2013-06-19,
5604,6913,2018-07-12,2024-10-21
5605,6914,2019-02-15,2024-11-10
5606,6915,2017-09-21,2021-01-16
5607,6915,2023-08-14,2024-04-10
5608,6916,2024-04-10,2024-11-24
5609,6917,2013-05-28,2021-02-22
5610,6918,2020-05-12,
5611,6919,2022-02-20,
5612,6922,2013-08-28,
5613,6926,2024-05-11,
5614,6927,2017-06-08,2021-01-30
5615,6927,2024-04-19,2024-09-15
5616,6927,2024-09-23,2024-09-30
5617,6928,2023-10-23,
5618,6929,2019-07-04,
5619,6931,2023-01-23,2024-03-17
5620,6934,2018-02-28,
5621,6935,2020-06-29,
5622,6936,2015-12-13,2017-02-20
5623,6936,2021-05-16,2024-02-22
5624,6936,2024-08-06,2024-11-10
5625,6938,2022-04-29,
5626,6940,2024-11-12,2024-11-12
5627,6941,2022-04-22,
5628,6942,2023-10-21,2024-11-16
5629,6943,2015-10-13,2018-09-04
5630,6944,2017-09-12,2021-02-13
5631,6946,2021-05-06,2022-01-14
5632,6948,2016-06-23,2021-05-19
5633,6948,2023-03-19,
5634,6949,2023-01-02,2024-03-21
5635,6950,2021-02-04,
5636,6951,2017-03-26,2018-09-07
5637,6952,2020-03-05,2023-12-25
5638,6953,2022-11-18,2024-03-09
5639,6954,2017-02-05,2019-12-01
5640,6955,2014-01-30,2020-11-10
5641,6956,2017-07-07,2021-01-17
5642,6956,2021-01-24,
5643,6957,2024-03-10,2024-12-07
5644,6957,2024-12-13,
5645,6959,2024-02-18,
5646,6960,2022-03-12,
5647,6961,2017-01-23,2020-03-30
5648,6962,2018-09-24,
5649,6963,2022-08-05,
5650,6966,2013-12-14,2014-06-03
5651,6966,2024-07-18,2024-12-05
5652,6967,2024-08-15,2024-10-22
5653,6967,2024-11-03,2024-12-12
5654,6967,2024-12-17,
5655,6968,2022-01-27,
5656,6970,2015-11-13,2016-02-10
5657,6971,2017-05-05,2021-12-25
5658,6972,2017-12-27,2020-01-09
5659,6974,2018-09-16,2021-01-21
5660,6974,2023-12-29,
5661,6975,2020-10-23,2022-08-31
5662,6975,2022-10-06,2023-06-23
5663,6976,2011-12-08,2021-02-04
5664,6976,2022-11-28,
5665,6977,2022-02-16,2022-11-15
5666,6978,2020-01-08,
5667,6979,2021-03-20,
5668,6982,2021-05-04,
5669,6983,2018-04-16,
5670,6984,2018-04-27,
5671,6985,2021-02-26,2022-09-08
5672,6988,2021-08-09,2022-03-25
5673,6988,2024-10-10,2024-12-23
5674,6990,2015-06-28,
5675,6991,2021-11-18,2024-08-29
5676,6993,2014-07-04,2021-03-06
5677,6994,2022-10-29,
5678,6995,2023-03-04,2023-06-18
5679,6995,2024-11-18,
5680,6996,2024-03-22,2024-10-03
5681,6997,2020-01-13,2020-10-21
5682,6997,2022-07-27,2024-04-11
5683,6998,2023-02-23,
5684,7000,2019-01-07,
5685,7001,2023-08-05,
5686,7002,2024-11-01,
5687,7003,2022-09-19,
5688,7004,2020-03-21,
5689,7005,2023-02-14,2024-12-14
5690,7006,2024-11-16,
5691,7008,2015-03-13,
5692,7010,2021-08-09,2023-10-15
5693,7010,2024-09-15,
5694,7011,2022-06-30,
5695,7012,2024-09-12,
5696,7013,2015-10-09,
5697,7015,2020-06-20,2022-11-01
5698,7016,2021-10-22,
5699,7018,2023-12-26,
5700,7019,2023-06-06,
